class_id,confidence,class_name
0,0.9039631485939026,baby
1,0.6249493956565857,close eye
4,0.46949678659439087,nose
2,0.942411482334137,crib
0,0.9009718894958496,baby
1,0.5976531505584717,close eye
4,0.4084039032459259,nose
2,0.7250007390975952,crib
0,0.8944400548934937,baby
5,0.46978136897087097,opened eyes
1,0.34190237522125244,close eye
5,0.2679017186164856,opened eyes
2,0.25645461678504944,crib
0,0.8903602361679077,baby
1,0.4807502329349518,close eye
5,0.2850908041000366,opened eyes
0,0.912769079208374,baby
2,0.8310397863388062,crib
3,0.7518149614334106,mouth
4,0.6816537380218506,nose
5,0.5751673579216003,opened eyes
5,0.466625452041626,opened eyes
4,0.4637030065059662,nose
1,0.34284651279449463,close eye
0,0.913451611995697,baby
3,0.7453033328056335,mouth
4,0.741446852684021,nose
5,0.7334741950035095,opened eyes
5,0.6324043273925781,opened eyes
2,0.5760008692741394,crib
0,0.9098173379898071,baby
3,0.759120523929596,mouth
5,0.714792788028717,opened eyes
4,0.7063599824905396,nose
5,0.6499239802360535,opened eyes
2,0.5980109572410583,crib
0,0.8453616499900818,baby
2,0.5005725026130676,crib
0,0.3790920078754425,baby
4,0.31416356563568115,nose
0,0.2601308524608612,baby
2,0.9210256934165955,crib
0,0.5518254637718201,baby
2,0.9097382426261902,crib
0,0.31497764587402344,baby
0,0.812614381313324,baby
2,0.7634755373001099,crib
0,0.845750629901886,baby
1,0.5127595067024231,close eye
0,0.8367218971252441,baby
1,0.45933905243873596,close eye
0,0.9144384860992432,baby
1,0.6487830877304077,close eye
4,0.6304970383644104,nose
1,0.5965717434883118,close eye
3,0.4286036789417267,mouth
2,0.6975239515304565,crib
0,0.5225977301597595,baby
0,0.2514013350009918,baby
2,0.7669804096221924,crib
0,0.5741353034973145,baby
2,0.4372110366821289,crib
0,0.8756989240646362,baby
2,0.6084582209587097,crib
1,0.3436650037765503,close eye
0,0.8649407625198364,baby
2,0.6861745119094849,crib
0,0.9120975732803345,baby
1,0.30905646085739136,close eye
4,0.29915449023246765,nose
0,0.8817284107208252,baby
1,0.4274555444717407,close eye
4,0.31722256541252136,nose
2,0.2653138041496277,crib
0,0.8899943828582764,baby
1,0.4526018500328064,close eye
1,0.33803263306617737,close eye
2,0.3322696089744568,crib
5,0.26025161147117615,opened eyes
4,0.2510509788990021,nose
0,0.9307096600532532,baby
4,0.7789636254310608,nose
1,0.7691171765327454,close eye
3,0.7650581002235413,mouth
2,0.523244321346283,crib
0,0.35035207867622375,baby
0,0.9072025418281555,baby
4,0.7581260204315186,nose
3,0.7305231690406799,mouth
5,0.6607567071914673,opened eyes
5,0.6000643372535706,opened eyes
0,0.9114989638328552,baby
4,0.735351026058197,nose
3,0.7303683757781982,mouth
5,0.6533594131469727,opened eyes
5,0.6075582504272461,opened eyes
0,0.9106519818305969,baby
4,0.74673992395401,nose
5,0.6928545236587524,opened eyes
5,0.643610954284668,opened eyes
3,0.568763017654419,mouth
2,0.5608235597610474,crib
2,0.2946659326553345,crib
2,0.9109417796134949,crib
0,0.7688342928886414,baby
0,0.5011768341064453,baby
2,0.9192211627960205,crib
0,0.7143514752388,baby
2,0.8359324336051941,crib
2,0.4520973265171051,crib
5,0.3290007710456848,opened eyes
2,0.38910937309265137,crib
5,0.3376873731613159,opened eyes
0,0.874530553817749,baby
3,0.6810975074768066,mouth
5,0.45476195216178894,opened eyes
4,0.3551628291606903,nose
0,0.855269730091095,baby
0,0.8801112771034241,baby
3,0.3274005353450775,mouth
0,0.8165168762207031,baby
3,0.6301084160804749,mouth
1,0.552277147769928,close eye
0,0.8766264915466309,baby
0,0.8339781165122986,baby
0,0.941178560256958,baby
2,0.8016045689582825,crib
1,0.7030006051063538,close eye
3,0.5360949039459229,mouth
2,0.5164419412612915,crib
4,0.4054453372955322,nose
4,0.2989688515663147,nose
0,0.9018986225128174,baby
3,0.6689135432243347,mouth
1,0.6601453423500061,close eye
4,0.5708174705505371,nose
1,0.5534792542457581,close eye
2,0.2548518180847168,crib
0,0.9243945479393005,baby
3,0.6744362711906433,mouth
1,0.6368771195411682,close eye
4,0.5739246010780334,nose
1,0.57146817445755,close eye
2,0.3013807535171509,crib
0,0.9236711859703064,baby
0,0.8077536225318909,baby
1,0.32791075110435486,close eye
0,0.9038845300674438,baby
0,0.7444186210632324,baby
2,0.8612789511680603,crib
0,0.7921658158302307,baby
0,0.6223504543304443,baby
2,0.45174333453178406,crib
0,0.40934428572654724,baby
0,0.7843936085700989,baby
0,0.6609136462211609,baby
0,0.7909724712371826,baby
2,0.5431973338127136,crib
4,0.3892267942428589,nose
1,0.30146846175193787,close eye
1,0.29791247844696045,close eye
0,0.8920161128044128,baby
2,0.7992490530014038,crib
5,0.33132973313331604,opened eyes
5,0.2559705972671509,opened eyes
0,0.8917934894561768,baby
2,0.7849200963973999,crib
0,0.8878108859062195,baby
4,0.6329175233840942,nose
5,0.55265873670578,opened eyes
5,0.5100716948509216,opened eyes
3,0.2666088938713074,mouth
0,0.8894995450973511,baby
2,0.5914235711097717,crib
0,0.8529219627380371,baby
2,0.39820608496665955,crib
0,0.8318212628364563,baby
2,0.6557812094688416,crib
0,0.9287852048873901,baby
2,0.7978505492210388,crib
4,0.7815371155738831,nose
3,0.6766291260719299,mouth
1,0.6692345142364502,close eye
1,0.45441558957099915,close eye
2,0.2597876489162445,crib
0,0.9364355206489563,baby
2,0.7876803278923035,crib
4,0.77730393409729,nose
1,0.675272524356842,close eye
3,0.6351128816604614,mouth
1,0.4952104687690735,close eye
0,0.8004311323165894,baby
1,0.6298357248306274,close eye
0,0.792698323726654,baby
0,0.34963658452033997,baby
0,0.8487619757652283,baby
0,0.31121766567230225,baby
0,0.6697744131088257,baby
0,0.8981565833091736,baby
2,0.8893007040023804,crib
3,0.7391888499259949,mouth
4,0.5406161546707153,nose
1,0.5166183710098267,close eye
1,0.43385010957717896,close eye
2,0.42333412170410156,crib
0,0.9026726484298706,baby
2,0.8993615508079529,crib
3,0.6828618049621582,mouth
4,0.44239675998687744,nose
1,0.43227431178092957,close eye
1,0.4069610834121704,close eye
2,0.3436264097690582,crib
0,0.7161858081817627,baby
2,0.4964504837989807,crib
0,0.8949332237243652,baby
4,0.6954457759857178,nose
5,0.6611545085906982,opened eyes
4,0.5221067070960999,nose
5,0.44056418538093567,opened eyes
0,0.8929516077041626,baby
4,0.686959981918335,nose
5,0.6642745733261108,opened eyes
4,0.5129306316375732,nose
3,0.39302003383636475,mouth
5,0.3217114508152008,opened eyes
0,0.7877258062362671,baby
0,0.7197991609573364,baby
4,0.561684250831604,nose
3,0.37667539715766907,mouth
1,0.27680686116218567,close eye
0,0.790785014629364,baby
0,0.48680952191352844,baby
4,0.40490132570266724,nose
3,0.3165707290172577,mouth
0,0.866582453250885,baby
4,0.6699514985084534,nose
1,0.3763928711414337,close eye
5,0.3243725001811981,opened eyes
0,0.8959757685661316,baby
4,0.6506386399269104,nose
1,0.6498541831970215,close eye
0,0.8916308283805847,baby
0,0.4258745312690735,baby
0,0.5765244960784912,baby
1,0.40071776509284973,close eye
3,0.2647177278995514,mouth
0,0.9020770192146301,baby
3,0.7611150145530701,mouth
1,0.4974822998046875,close eye
0,0.8779335618019104,baby
0,0.8473800420761108,baby
3,0.7241763472557068,mouth
1,0.5178528428077698,close eye
3,0.4936233162879944,mouth
4,0.4874742031097412,nose
1,0.2732285261154175,close eye
0,0.8978546857833862,baby
0,0.8491374254226685,baby
3,0.6951248049736023,mouth
4,0.3930586874485016,nose
1,0.34274426102638245,close eye
3,0.3363746404647827,mouth
0,0.8361203074455261,baby
3,0.6176454424858093,mouth
5,0.6029800176620483,opened eyes
4,0.3705964684486389,nose
1,0.3151051998138428,close eye
4,0.30879664421081543,nose
0,0.7916916012763977,baby
3,0.5470970869064331,mouth
5,0.4966978132724762,opened eyes
1,0.4097362160682678,close eye
4,0.3924544155597687,nose
1,0.2785629630088806,close eye
2,0.7216826677322388,crib
0,0.593699038028717,baby
2,0.6029140949249268,crib
0,0.7403439283370972,baby
2,0.3630388379096985,crib
0,0.8269776105880737,baby
5,0.43753141164779663,opened eyes
0,0.8509070873260498,baby
5,0.4017190933227539,opened eyes
1,0.26156535744667053,close eye
2,0.456362247467041,crib
0,0.5365409851074219,baby
1,0.3859749436378479,close eye
0,0.5449380874633789,baby
1,0.42334216833114624,close eye
0,0.907225489616394,baby
3,0.6615713238716125,mouth
1,0.5880351662635803,close eye
1,0.5220767855644226,close eye
4,0.27945244312286377,nose
2,0.26640430092811584,crib
0,0.8659656047821045,baby
4,0.42239293456077576,nose
3,0.37271177768707275,mouth
1,0.3123674988746643,close eye
0,0.8635774254798889,baby
4,0.36372706294059753,nose
2,0.2793545424938202,crib
1,0.2674625813961029,close eye
3,0.26029324531555176,mouth
0,0.731473445892334,baby
0,0.8376044034957886,baby
5,0.5977368354797363,opened eyes
3,0.3785122334957123,mouth
3,0.35845351219177246,mouth
0,0.8400869965553284,baby
5,0.5693169832229614,opened eyes
2,0.3757932782173157,crib
0,0.7722598314285278,baby
2,0.40804970264434814,crib
2,0.5443577766418457,crib
0,0.6251080632209778,baby
1,0.5776257514953613,close eye
1,0.3787488341331482,close eye
0,0.4706246554851532,baby
1,0.44277724623680115,close eye
1,0.27506136894226074,close eye
0,0.3302467167377472,baby
0,0.8641926050186157,baby
3,0.7780962586402893,mouth
5,0.6538122892379761,opened eyes
4,0.6164536476135254,nose
5,0.4742009937763214,opened eyes
0,0.8788102865219116,baby
3,0.7586286664009094,mouth
5,0.6537888646125793,opened eyes
4,0.6129135489463806,nose
4,0.44743290543556213,nose
5,0.397804856300354,opened eyes
0,0.5381933450698853,baby
0,0.8225328922271729,baby
0,0.4339900314807892,baby
4,0.39152276515960693,nose
3,0.2731369435787201,mouth
0,0.8940234780311584,baby
3,0.6173441410064697,mouth
4,0.6120696067810059,nose
1,0.5890742540359497,close eye
0,0.4450453817844391,baby
4,0.2645922005176544,nose
0,0.6644896864891052,baby
2,0.2729375958442688,crib
2,0.5838432908058167,crib
2,0.30721959471702576,crib
0,0.2606143355369568,baby
0,0.8634656071662903,baby
5,0.46181249618530273,opened eyes
0,0.8717629909515381,baby
1,0.3021091818809509,close eye
1,0.5072304010391235,close eye
0,0.389874130487442,baby
0,0.8717628121376038,baby
4,0.30283135175704956,nose
4,0.2752890884876251,nose
0,0.859514594078064,baby
3,0.658196747303009,mouth
5,0.5249295234680176,opened eyes
4,0.47464606165885925,nose
0,0.8716191053390503,baby
3,0.6475797295570374,mouth
4,0.5181652903556824,nose
5,0.4309580624103546,opened eyes
0,0.6055496335029602,baby
0,0.7140056490898132,baby
1,0.4723774492740631,close eye
1,0.27093106508255005,close eye
0,0.8967589735984802,baby
4,0.5308293700218201,nose
1,0.40635257959365845,close eye
3,0.3683227002620697,mouth
1,0.35889843106269836,close eye
0,0.863835871219635,baby
0,0.812518298625946,baby
0,0.51739102602005,baby
0,0.8853241801261902,baby
1,0.3390401303768158,close eye
0,0.7547223567962646,baby
0,0.496369332075119,baby
1,0.370321124792099,close eye
1,0.27929607033729553,close eye
0,0.6880037188529968,baby
0,0.5837330222129822,baby
1,0.749588668346405,close eye
1,0.6940107345581055,close eye
4,0.5903894305229187,nose
0,0.33775755763053894,baby
1,0.7520756125450134,close eye
1,0.6510491371154785,close eye
4,0.4947904944419861,nose
0,0.46655964851379395,baby
3,0.26899951696395874,mouth
0,0.515373706817627,baby
1,0.3337373733520508,close eye
1,0.3264279067516327,close eye
0,0.8307245969772339,baby
1,0.5431557297706604,close eye
0,0.28694504499435425,baby
0,0.3486419916152954,baby
0,0.7948283553123474,baby
1,0.48967936635017395,close eye
1,0.3212590217590332,close eye
5,0.7108867764472961,opened eyes
0,0.5785151124000549,baby
0,0.2752174139022827,baby
0,0.7415962815284729,baby
5,0.7203050255775452,opened eyes
4,0.33404091000556946,nose
0,0.7746157646179199,baby
5,0.3991681933403015,opened eyes
2,0.38312941789627075,crib
0,0.2844223976135254,baby
0,0.8160954713821411,baby
2,0.5005106329917908,crib
0,0.7593299746513367,baby
2,0.47428715229034424,crib
1,0.41614094376564026,close eye
5,0.39736828207969666,opened eyes
3,0.37166446447372437,mouth
4,0.26250746846199036,nose
3,0.25433552265167236,mouth
0,0.7213245630264282,baby
0,0.6258404850959778,baby
5,0.49593889713287354,opened eyes
3,0.4749661386013031,mouth
1,0.4732884466648102,close eye
4,0.28208106756210327,nose
0,0.860532820224762,baby
1,0.6462424993515015,close eye
3,0.6364930272102356,mouth
4,0.5370146036148071,nose
5,0.43878379464149475,opened eyes
0,0.8639156222343445,baby
1,0.6619210839271545,close eye
3,0.5730451345443726,mouth
4,0.5216948390007019,nose
1,0.4751746654510498,close eye
2,0.8889100551605225,crib
0,0.8798179030418396,baby
2,0.8811200261116028,crib
0,0.8756203651428223,baby
2,0.9058071970939636,crib
0,0.890693187713623,baby
0,0.7994667291641235,baby
2,0.25464746356010437,crib
0,0.7855419516563416,baby
2,0.4182133078575134,crib
2,0.6810773015022278,crib
0,0.27668142318725586,baby
0,0.8222730159759521,baby
0,0.8393463492393494,baby
1,0.5733503103256226,close eye
0,0.8770904541015625,baby
1,0.5242581963539124,close eye
3,0.338485449552536,mouth
4,0.31328967213630676,nose
0,0.8362147808074951,baby
4,0.5339087843894958,nose
1,0.451712965965271,close eye
3,0.5823706388473511,mouth
1,0.44837525486946106,close eye
4,0.31687694787979126,nose
0,0.3162572383880615,baby
0,0.8376566767692566,baby
3,0.5823605060577393,mouth
4,0.47477006912231445,nose
1,0.46123528480529785,close eye
1,0.6277897953987122,close eye
4,0.5426644682884216,nose
0,0.2527005672454834,baby
0,0.8182882070541382,baby
1,0.6203068494796753,close eye
4,0.5419399738311768,nose
3,0.8074843883514404,mouth
0,0.7882058024406433,baby
4,0.7164453864097595,nose
1,0.6337519288063049,close eye
1,0.630678653717041,close eye
3,0.8039406538009644,mouth
0,0.7211819291114807,baby
4,0.7091147899627686,nose
1,0.6250413656234741,close eye
1,0.5859768390655518,close eye
0,0.6452653408050537,baby
0,0.5211502313613892,baby
0,0.6807782649993896,baby
0,0.44351139664649963,baby
1,0.41673505306243896,close eye
0,0.3622889816761017,baby
0,0.3931107819080353,baby
0,0.4955313205718994,baby
0,0.41002073884010315,baby
0,0.897899866104126,baby
2,0.4623260796070099,crib
4,0.3625716269016266,nose
1,0.3488398492336273,close eye
0,0.524428129196167,baby
0,0.7241668105125427,baby
0,0.3312999904155731,baby
0,0.7941307425498962,baby
2,0.5985507369041443,crib
0,0.682163417339325,baby
2,0.6722249984741211,crib
2,0.36818450689315796,crib
0,0.33291444182395935,baby
0,0.3990981876850128,baby
0,0.8208100199699402,baby
2,0.6694021224975586,crib
4,0.3490441143512726,nose
5,0.2969453036785126,opened eyes
1,0.2753894329071045,close eye
0,0.263925164937973,baby
0,0.7690297365188599,baby
2,0.6944064497947693,crib
0,0.5185192227363586,baby
0,0.3580559194087982,baby
4,0.31810569763183594,nose
0,0.6313013434410095,baby
2,0.6225762367248535,crib
0,0.254228413105011,baby
0,0.8580325841903687,baby
2,0.3665291666984558,crib
0,0.8520091772079468,baby
2,0.4831494092941284,crib
2,0.5264149308204651,crib
0,0.5253185629844666,baby
2,0.2510785460472107,crib
0,0.8555036187171936,baby
0,0.7588583827018738,baby
2,0.5603632926940918,crib
3,0.5318450927734375,mouth
1,0.2800412178039551,close eye
0,0.920886754989624,baby
0,0.7137483358383179,baby
2,0.5222831964492798,crib
3,0.37953826785087585,mouth
0,0.8378108739852905,baby
2,0.471964955329895,crib
2,0.3735578656196594,crib
4,0.3203699588775635,nose
2,0.5060417056083679,crib
0,0.2685717046260834,baby
0,0.9280051589012146,baby
0,0.7202027440071106,baby
3,0.6456629633903503,mouth
5,0.5985986590385437,opened eyes
4,0.5279249548912048,nose
4,0.5241649150848389,nose
4,0.3537392020225525,nose
0,0.9275973439216614,baby
0,0.6641334295272827,baby
3,0.639302134513855,mouth
4,0.5509853959083557,nose
4,0.5131160020828247,nose
5,0.5100540518760681,opened eyes
4,0.37019068002700806,nose
0,0.884211540222168,baby
3,0.7239995002746582,mouth
4,0.670488715171814,nose
5,0.6383818984031677,opened eyes
3,0.6059777140617371,mouth
5,0.5474885702133179,opened eyes
0,0.8918655514717102,baby
3,0.716547429561615,mouth
4,0.6738921403884888,nose
5,0.6288228034973145,opened eyes
1,0.4494231045246124,close eye
5,0.2699247896671295,opened eyes
3,0.2652365267276764,mouth
3,0.6720871329307556,mouth
0,0.32618993520736694,baby
0,0.8971635103225708,baby
1,0.33354535698890686,close eye
1,0.31492555141448975,close eye
4,0.3068832755088806,nose
0,0.7212082147598267,baby
2,0.5338777303695679,crib
0,0.8884438872337341,baby
1,0.3962783217430115,close eye
0,0.3074679672718048,baby
0,0.8930506706237793,baby
0,0.8533726334571838,baby
1,0.596490204334259,close eye
1,0.5095991492271423,close eye
2,0.2816687226295471,crib
3,0.27762842178344727,mouth
0,0.8783900141716003,baby
0,0.8539210557937622,baby
1,0.449686199426651,close eye
2,0.31076011061668396,crib
2,0.36992698907852173,crib
0,0.3580223321914673,baby
0,0.9035874605178833,baby
4,0.4041762948036194,nose
1,0.2820912301540375,close eye
1,0.26255977153778076,close eye
0,0.9107629656791687,baby
4,0.28235194087028503,nose
0,0.4424201548099518,baby
2,0.3573402166366577,crib
2,0.35517004132270813,crib
2,0.5127208232879639,crib
0,0.8557488322257996,baby
3,0.7148109078407288,mouth
4,0.6863359808921814,nose
1,0.5945028066635132,close eye
1,0.5776699185371399,close eye
5,0.3191533088684082,opened eyes
0,0.8582800626754761,baby
3,0.718231737613678,mouth
4,0.6799346208572388,nose
1,0.6645118594169617,close eye
1,0.6104698777198792,close eye
0,0.8742265105247498,baby
3,0.6927956342697144,mouth
4,0.593477725982666,nose
5,0.5419692993164062,opened eyes
5,0.307905912399292,opened eyes
0,0.8854681253433228,baby
3,0.692484974861145,mouth
4,0.5958345532417297,nose
5,0.4206766188144684,opened eyes
4,0.28160202503204346,nose
0,0.8883796334266663,baby
3,0.7731070518493652,mouth
4,0.6368928551673889,nose
5,0.6110652089118958,opened eyes
5,0.6028447151184082,opened eyes
0,0.8806443810462952,baby
3,0.7743194103240967,mouth
5,0.6350235939025879,opened eyes
4,0.6091077923774719,nose
5,0.5968256592750549,opened eyes
0,0.8324652314186096,baby
0,0.7148309946060181,baby
1,0.3109588921070099,close eye
1,0.268587201833725,close eye
0,0.8963519930839539,baby
3,0.7551327347755432,mouth
4,0.7179349660873413,nose
5,0.618643045425415,opened eyes
5,0.5049761533737183,opened eyes
1,0.49324002861976624,close eye
0,0.8964272737503052,baby
3,0.7193377614021301,mouth
4,0.7104291915893555,nose
5,0.605114221572876,opened eyes
5,0.5563062429428101,opened eyes
1,0.29546383023262024,close eye
0,0.5156924724578857,baby
1,0.4937087893486023,close eye
3,0.38421493768692017,mouth
4,0.35675325989723206,nose
5,0.29000037908554077,opened eyes
0,0.9020897150039673,baby
3,0.75444495677948,mouth
1,0.7073255777359009,close eye
4,0.6635271906852722,nose
1,0.6009848713874817,close eye
0,0.9034066796302795,baby
3,0.7556744813919067,mouth
1,0.7103642821311951,close eye
4,0.6787926554679871,nose
1,0.6197161078453064,close eye
0,0.8067052364349365,baby
3,0.7077546715736389,mouth
1,0.5591078996658325,close eye
1,0.46183106303215027,close eye
1,0.29712218046188354,close eye
0,0.8740882873535156,baby
3,0.7487902641296387,mouth
4,0.7095326781272888,nose
1,0.6784341931343079,close eye
1,0.6732410192489624,close eye
0,0.8618434071540833,baby
3,0.7586773037910461,mouth
4,0.7040930986404419,nose
1,0.7032350897789001,close eye
1,0.6716885566711426,close eye
0,0.8534136414527893,baby
3,0.7720701098442078,mouth
1,0.7196056246757507,close eye
1,0.6110632419586182,close eye
4,0.5976282358169556,nose
0,0.8408219218254089,baby
3,0.7560516595840454,mouth
1,0.7176424860954285,close eye
1,0.6071798801422119,close eye
4,0.5736120939254761,nose
0,0.4287843704223633,baby
3,0.25329577922821045,mouth
0,0.8845697045326233,baby
3,0.8286591172218323,mouth
4,0.7500868439674377,nose
1,0.7061398029327393,close eye
0,0.8865257501602173,baby
3,0.8331667184829712,mouth
4,0.7171630859375,nose
1,0.6657583117485046,close eye
0,0.9116793870925903,baby
1,0.41707152128219604,close eye
4,0.3683176636695862,nose
4,0.27504774928092957,nose
0,0.8479200601577759,baby
4,0.6409956216812134,nose
3,0.43021321296691895,mouth
0,0.9145302176475525,baby
4,0.6176766753196716,nose
3,0.35385698080062866,mouth
0,0.7993346452713013,baby
0,0.8820216655731201,baby
3,0.7397481203079224,mouth
4,0.6779506802558899,nose
1,0.6525138020515442,close eye
1,0.43972575664520264,close eye
0,0.8927015066146851,baby
3,0.7421119213104248,mouth
4,0.6569914817810059,nose
1,0.6224896311759949,close eye
1,0.6152424216270447,close eye
0,0.8726040720939636,baby
3,0.7068644762039185,mouth
4,0.5047057867050171,nose
1,0.4832257628440857,close eye
1,0.4414016902446747,close eye
1,0.37551936507225037,close eye
0,0.8898342251777649,baby
3,0.7671970725059509,mouth
4,0.7040348649024963,nose
5,0.6001332998275757,opened eyes
1,0.5882468223571777,close eye
5,0.4913891851902008,opened eyes
0,0.8893572688102722,baby
3,0.7749991416931152,mouth
4,0.7057557702064514,nose
5,0.6161958575248718,opened eyes
1,0.5765562653541565,close eye
5,0.32847321033477783,opened eyes
0,0.5939990878105164,baby
1,0.5226966738700867,close eye
0,0.8883973956108093,baby
3,0.7277718186378479,mouth
4,0.6825993061065674,nose
1,0.6228185892105103,close eye
5,0.5022732019424438,opened eyes
1,0.33981120586395264,close eye
0,0.8968905806541443,baby
3,0.7230466604232788,mouth
4,0.6738395094871521,nose
1,0.6117603182792664,close eye
1,0.5857474207878113,close eye
3,0.3464326858520508,mouth
0,0.9063241481781006,baby
3,0.7813234329223633,mouth
1,0.7645243406295776,close eye
4,0.7167019844055176,nose
1,0.7004176378250122,close eye
4,0.30162546038627625,nose
0,0.9217907190322876,baby
